Cluster ID,confidence_score,Id,Source,organization_id,organization_name,organization_alternate_name,organization_description,organization_email,organization_phone,organization_url,organization_tax_status,organization_tax_id,organization_year_incorporated,organization_legal_status,organization_latitude,organization_longitude,organization_street,organization_city,organization_state,organization_zip,organization_county,service_id,service_type,service_subtype,service_facility_usage_subcode,program_id,service_name,service_alternate_name,service_description,service_url,service_email,service_phone,service_status,service_interpretation_services,service_application_process,service_wait_time,service_fees,service_accreditations,service_licenses,taxonomy_ids,service_latitude,service_longitude,service_street,service_city,service_state,service_zip,service_county,canonical_organization_phone,canonical_service_name,canonical_organization_tax_id,canonical_service_wait_time,canonical_service_accreditations,canonical_Source,canonical_service_status,canonical_service_facility_usage_subcode,canonical_organization_description,canonical_service_application_process,canonical_service_subtype,canonical_taxonomy_ids,canonical_service_email,canonical_service_latitude,canonical_organization_tax_status,canonical_organization_name,canonical_organization_longitude,canonical_service_url,canonical_service_interpretation_services,canonical_service_type,canonical_organization_url,canonical_service_licenses,canonical_organization_county,canonical_organization_street,canonical_service_city,canonical_organization_alternate_name,canonical_program_id,canonical_organization_id,canonical_service_description,canonical_service_longitude,canonical_service_street,canonical_organization_legal_status,canonical_service_phone,canonical_organization_latitude,canonical_organization_year_incorporated,canonical_service_county,canonical_organization_email,canonical_service_fees,canonical_service_zip,canonical_organization_city,canonical_organization_zip,canonical_service_id,canonical_service_alternate_name,canonical_Id,canonical_service_state,canonical_organization_state 
327,,304,IRMA,102,Fellsmere Elementary School,,,,badphone,,,,,,45.5756242,-93.2280861,"Cypress St N, Cambridge, MN 55008, USA",Cambridge,,55008,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,305,IRMA,984,First African Missionary Baptist Church,,,,badphone,,,,,,32.1670487,-81.9103978,"128 Church St, Claxton, GA 30417, USA",Claxton,,30417,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,306,IRMA,22,First Baptist Church,,,,8637632171,,,,,,27.2396988,-80.8348151,401 SW 4th St,Okeechobee,,34974,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.45859,307,IRMA,968,First Baptist Church,,,,badphone,,,,,,33.463054,-82.5015367,"253 Jackson St, Thomson, GA 30824, USA",Thomson,,30824,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,badphone,shelters,,,,irma,,,,,,,,,,first baptist church,-82.5015367,,,,,,,"253 jackson st, thomson, ga 30824, usa",,,,968,,,,,,33.463054,,,,,,thomson,30824,,,307,,
29,0.45859,308,IRMA,978,First Baptist Church,,,,badphone,,,,,,32.3071574,-84.7763142,"104 Mt Olive St, Cusseta, GA 31805, USA",Cusseta,,31805,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,badphone,shelters,,,,irma,,,,,,,,,,first baptist church,-82.5015367,,,,,,,"253 jackson st, thomson, ga 30824, usa",,,,968,,,,,,33.463054,,,,,,thomson,30824,,,307,,
330,,309,IRMA,783,First Baptist Church,,,,2292948073,,,,,,31.125383,-84.155044,"177 Church St SW, Pelham, GA 31779, USA",Pelham,,31779,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,310,IRMA,1058,First Baptist Church,,,,2295242166,,,,,,31.038866,-84.8809148,"409 S Woolfork Ave, Donalsonville, GA 39845, USA",Donalsonville,,39845,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,311,IRMA,1071,First Baptist Church,,,,4789346356,,,,,,32.3865319,-83.3541125,"101 SE 2nd St, Cochran, GA 31014, USA",Cochran,,31014,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,312,IRMA,1138,First Baptist Church,,,,9413652846,,,,,,27.3370349,-82.5367885,"1661 Main St, Sarasota, FL 34236, USA",Sarasota,,34236,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,313,IRMA,1210,First Baptist Church,,,,2292420484,,,,,,30.8316544,-83.2816931,"200 W Central Ave, Valdosta, GA 31601, USA",Valdosta,,31601,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,314,IRMA,1230,First Baptist Church,,,,3525284331,,,,,,29.4450692,-82.6346068,"457 S Court St, Bronson, FL 32621, USA",Bronson,,32621,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,315,IRMA,1223,First Baptist Church ,,,,5619965596,,,,,,26.6883588,-80.6686041,"17 NW Ave B, Belle Glade, FL 33430, USA",Belle Glade,,33430,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,316,IRMA,748,First Baptist Church (Starke),,,,9049646562,,,,,,29.945925,-82.1139693,"163 W Jefferson St, Starke, FL 32091, USA",Starke,,32091,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,317,IRMA,820,First Baptist Church Defuniak Springs,,,,8508922722,,,,,,30.68795,-86.141818,"1307 Coy Burgess Loop, Defuniak Springs, FL 32435, USA",DeFuniak Springs,,32435,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,318,IRMA,760,First Baptist Church Gordon,,,,4786282024,,,,,,32.8833477,-83.3340942,"103 College St, Gordon, GA 31031, USA",Gordon,,31031,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,319,IRMA,981,First Baptist Church McRae,,,,2298686675,,,,,,32.0674207,-82.9022884,"26 W College St, McRae, GA 31055, USA",McRae,,31055,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,320,IRMA,752,First Baptist Church of Cuthbert,,,,2297322801,,,,,,31.7726602,-84.7933955,"567 College St, Cuthbert, GA 39840, USA",Cuthbert,,39840,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,321,IRMA,973,First Baptist Church of Mount Vernon,,,,9125832472,,,,,,32.1775553,-82.594697,"120 S Railroad Ave, Mt Vernon, GA 30445, USA",Mount Vernon,,30445,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,322,IRMA,826,First Baptist Church of Naples,,,,2395976057,,,,,,26.2313284,-81.7574103,"3000 Orange Blossom Dr, Naples, FL 34109, USA",Naples,,34109,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,323,IRMA,1218,First Christian Church / New Day Christian Church - Special Needs,,,,badphone,,,,,,27.0188004,-82.117427,"20212 Peachland Blvd, Port Charlotte, FL 33954, USA",Port Charlotte,,33954,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,324,IRMA,1247,First Church of the Nazarene,,,,3347926974,,,,,,31.2248351,-85.3965501,"300 W Main St, Dothan, AL 36301, USA",Dothan,,36301,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,325,IRMA,1209,First Independent United Methodist Church,,,,7064854000,,,,,,33.342593,-83.405765,"107 Imperial Ave, Eatonton, GA 31024, USA",Eatonton,,31024,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,326,IRMA,761,First Methodist Baxley,,,,9123672446,,,,,,31.7755019,-82.3496208,"217 S Main St, Baxley, GA 31513, USA",Baxley,,31513,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,327,IRMA,904,First Presbyterian Church,,,,7278491898,,,,,,28.2797173,-82.6893304,"7540 Ridge Rd, Port Richey, FL 34668, USA",Port Richey,,34668,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,328,IRMA,1234,First Presbyterian Church,,,,3347936283,,,,,,31.229725,-85.436284,"3012 W Main St, Dothan, AL 36305, USA",Dothan,,36305,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,329,IRMA,1066,First Presbyterian Church of Donalsonville,,,,2205245138,,,,,,31.0403325,-84.8796245,"300 S Tennille Ave, Donalsonville, GA 39845, USA",Donalsonville,,39845,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,330,IRMA,936,First United Methodist Church,,,,badphone,,,,,,30.8326487,-83.2799787,"109 W Valley St, Valdosta, GA 31601, USA",Valdosta,,31601,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,331,IRMA,1246,First United Methodist Church,,,,3347933555,,,,,,31.2276536,-85.4104857,"1380 W Main St, Dothan, AL 36301, USA",Dothan,,36301,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.711849,332,IRMA,480,Fivay High School,,,,7278472411,,,,,,28.3339074,-82.660135,"12115 Chicago Ave, Hudson, FL, United States",Hudson,Florida,34667,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,7278472411,shelters,,,,irma,,,,,,,,,,fasano regional hurricane shelter,-82.6247109,,,,,,,"11611 denton ave, hudson, fl 34667, usa",,,,209,,,,,,28.3904806,,,,,,hudson,34667,,,300,,florida
353,,333,IRMA,1199,Florence Marina State Park,,,,badphone,,,,,,,,,,,31821,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.9080049991607666,334,IRMA,257,Floresta Elementary School,,,,7724604357,,,,,,27.294823,-80.3252901,"1501 Southeast Floresta Drive, Port St. Lucie, FL, United States",Port St. Lucie,Florida,34983,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,7724604357,shelters,,,,irma,,,,,,,,,,floresta elementary school,-80.3252901,,,,,,,"1501 southeast floresta drive, port st. lucie, fl, united states",,,,257,,,,,,27.294823,,,,,,port st. lucie,34983,,,334,,florida
13,0.139639,335,IRMA,234,Florida Gulf Coast University Alico Arena,,,,2395907145,,,,,,26.4710622,-81.7668546,"10501 FGCU Blvd S Fort Myers, FL 33965",Fort Myers,,33965,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,2395907145,shelters,,,,irma,,,,,,,,,,alico arena,-81.7647091,,,,,,,"12181 fgcu lake parkway east, fort myers, fl, united states",,,,522,,,,,,26.4694811,,,,,,fort myers,33913,,,29,,florida
354,,336,IRMA,1232,Florida High School,,,,8502453716,,,,,,30.384023,-84.222536,"3000 School House Rd, Tallahassee, FL 32311, USA",Tallahassee,,32311,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,337,IRMA,477,Florida High School (special needs shelter),,,,8506063700,,,,,,30.38431,-84.222579,3000 School House Rd,Tallahassee,Florida (FL),32311,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,338,IRMA,441,Florida International University (Special-Needs Only),,,,8009555504,,,,,,25.7568331,-80.3648186,"11290 SW 13th Street, University Park, RC 101",Miami,Florida,33199,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,339,IRMA,1236,Florida department of health-glades special needs,,,,8639460707,,,,,,,,,,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,340,IRMA,1129,Forest Capital State Museum,,,,8505843227,,,,,,30.0803509,-83.5695077,"204 Forest Park Dr, Perry, FL 32348, USA",Perry,,32348,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,341,IRMA,689,Forest High School,,,,badphone,,,,,,29.141741,-82.067566,"5000 SE Maricamp Rd, Ocala, FL 34480, USA",Ocala,Florida,34480,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,342,IRMA,204,Forest Hill High School,,,,5615402400,,,,,,26.654427,-80.0663563,6901 Parker Ave,West Palm Beach,,33405,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,343,IRMA,891,Forest Hills Elementary School,,,,badphone,,,,,,-82.464129,28.042073,10000-10148 North Ola Avenue,Tampa,,,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,344,IRMA,198,Forest Lake Elementary School,,,,3865754166,,,,,,28.8736824,-81.2288577,1600 Doyle Rd,Deltona,,32725,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,345,IRMA,569,Forrest Ridge Elementry School,,,,3525271808,,,,,,28.9048563,-82.4444112,"2927 North Forest Ridge Boulevard, Hernando, FL, United States",Hernando,Florida,34442,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,346,IRMA,972,Fort Braden Elementary School,,,,badphone,,,,,,30.438795,-84.514155,"15100 Blountstown Hwy, Tallahassee, FL 32310, USA",Tallahassee,,32310,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,347,IRMA,687,Fort McCoy School ,,,,3527328181,,,,,,29.384868,-81.97075,"16160 NE Hwy 315, Fort McCoy, FL 32134, USA",Fort McCoy,Florida,32134,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,348,IRMA,1086,Fort Mountain State Park,,,,7064221932,,,,,,34.7542548,-84.7087159,"Fort Mountain State Park Rd, Chatsworth, GA 30705, USA",Chatsworth,,30705,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,349,IRMA,255,Fort Pierce Central High School,,,,7724604357,,,,,,27.391096,-80.350657,"4101 S 25th St, Fort Pierce, FL 34981",Fort Pierce,,34981,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,350,IRMA,989,Fort Valley Festival Park (Camping Only),,,,8286582779,,,,,,32.5502855,-83.883689,"310 Martin Luther King Jr Dr, Fort Valley, GA 31030, USA",Fort Valley,,31030,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,351,IRMA,951,Fort White Community Center,,,,badphone,,,,,,29.9338545,-82.7131734,"17579 FL-47, Fort White, FL 32038, USA",Fort White,,32038,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.949657,352,IRMA,614,Fort White High School,,,,3864975952,,,,,,29.9306791,-82.7115083,"17828 FL-47, Fort White, FL 32038, USA",Fort White,,32038,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3864975952,shelters,,,,irma,,,,,,,,,,fort white high school,-82.7115083,,,,,,,"17828 fl-47, fort white, fl 32038, usa",,,,614,,,,,,29.9306791,,,,,,fort white,32038,,,352,,florida
370,,353,IRMA,1073,Fort Yargo State,,,,7708673489,,,,,,33.9848343,-83.7336346,"210 S Broad St, Winder, GA 30680, USA",Winder,,30680,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,354,IRMA,907,Fox Chapel Middle School,,,,3527544083,,,,,,28.51067,-82.564809,"9412 Fox Chapel Ln, Spring Hill, FL 34606, USA",Spring Hill,,34606,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,355,IRMA,6,Fox Trail Elementary School,,,,7543235800,,,,,,26.103028,-80.281734,1250 Nob Hill Rd,Davie,FL,33324,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,356,IRMA,505,Frank Johnson Community Center-Unionville,,,,4787519274,,,,,,32.8265687,-83.6635041,"2227 Mercer University Drive, Macon, GA, United States",Macon,Georgia,31204,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,357,IRMA,1172,Fred Wild Elementary,,,,8634715400,,,,,,27.4811886,-81.4323771,"3550 Youth Care Ln, Sebring, FL 33870, USA",Sebring,,33870,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,358,IRMA,416,Freedom Church,,,,4784527694,,,,,,33.0693769,-83.2154859,"500 Underwood Rd, Milledgeville, GA 31061",Milledgeville,,31061,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,359,IRMA,166,Freedom Elementary School,,,,3869434375,,,,,,28.9942504,-81.2715582,1395 S Blue Lake,DeLand,,32724,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,360,IRMA,38,Freedom Elementary School,,,,9417084990,,,,,,27.4903066,-82.4482552,9515 E State Road 64,Bradenton,,34212,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,,361,IRMA,1156,Freedom High School,,,,4078165600,,,,,,28.4160529,-81.4128387,"2500 W Taft Vineland Rd, Orlando, FL 32837, USA",Orlando,,32837,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,,362,IRMA,633,Freeport High School,,,,8508928392,,,,,,30.5440934,-86.1158044,"12615 U.S. 331 Bus, Freeport, FL 32439, USA",Freeport,,32439,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,,363,IRMA,18,Freshman Center Auditorium,,,,8634625288,,,,,,27.2372886,-80.8337975,610 S.W. 2nd Ave.,Okeechobee,,34974,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,364,IRMA,954,Friendship Baptist Church,,,,badphone,,,,,,31.5780342,-84.1563002,"400 Pine Ave, Albany, GA 31701, USA",Albany,,31701,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,365,IRMA,173,Friendship Elementary School,,,,3865754130,,,,,,28.934236,-81.188477,2746 Fulford St,Deltona,,32738,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,366,IRMA,23,Ft. Drum Community Church,,,,8634671733,,,,,,27.542484,-80.8166827,32415 US-441,Okeechobee,,34972,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.949657,367,IRMA,580,Ft. White High School,,,,3864975952,,,,,,29.931209,-82.711605,17828 FL-47,Fort White,Florida,32038,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,3864975952,shelters,,,,irma,,,,,,,,,,fort white high school,-82.7115083,,,,,,,"17828 fl-47, fort white, fl 32038, usa",,,,614,,,,,,29.9306791,,,,,,fort white,32038,,,352,,florida
384,,368,IRMA,450,G Holmes Braddock Senior High,,,,3054685900,,,,,,25.7326198,-80.4297906,"3601 Southwest 147th Avenue, Miami, FL, United States",Miami,Florida,33185,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,369,IRMA,71,G.D. Rogers Garden Elementary School,,,,9412097540,,,,,,27.486949,-82.5695459,515 3t Ave West,Bradenton,,34205,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,370,IRMA,987,GS Wills Park Community Center,,,,6782976388,,,,,,34.0712727,-84.3008907,"175 Roswell St, Alpharetta, GA 30009, USA",Alpharetta,,30009,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,371,IRMA,628,Gainesville Senior Center,,,,badphone,,,,,,29.7076443,-82.3548409,"5701 NW 34th Blvd, Gainesville, FL 32653, USA",Gainesville,,32653,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,372,IRMA,190,Galaxy Middle School,,,,3865754144,,,,,,28.9314549,-81.2322333,2400 Eustace Ave,Deltona,,32725,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,373,IRMA,766,Garrett Coliseum,,,,3343566866,,,,,,32.4030357,-86.2711913,"1555 Federal Dr, Montgomery, AL 36107, USA",Montgomery,,36107,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,374,IRMA,822,Gaston County Resource Center,,,,badphone,,,,,,35.3148476,-81.197251,"1303 Dallas Cherryville Hwy, Dallas, NC 28034, USA",Dallas,,28034,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,375,IRMA,77,Gene Witt Elementary School,,,,9417413628,,,,,,27.4980136,-82.3858241,200 Rye Rd E,Bradenton,,34212,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,376,IRMA,1171,Genesis Center,,,,badphone,,,,,,27.2987431,-81.36438,"118 N Oak Ave, Lake Placid, FL 33852, USA",Lake Placid,,33852,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,377,IRMA,157,Geneva Elementary,,,,4076655102,,,,,,28.739505,-81.1167397,275 1st St,Geneva,,32732,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,378,IRMA,854,George Jenkins High School,,,,badphone,,,,,,27.9575909,-81.920266,"6000 Lakeland Highlands Rd, Lakeland, FL 33813, USA",Lakeland,,33813,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,379,IRMA,1198,George L. Smith State Park,,,,badphone,,,,,,32.5446352,-82.1277148,"371 George L Smith State Park Rd, Twin City, GA 30471, USA",Twin City,,30471,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,380,IRMA,451,Georgia Jones Middle School ,,,,3054685900,,,,,,25.8176448,-80.2185119,1331 NW 46th St,Miami,Florida,33142,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,381,IRMA,1056,Georgia National Fairgrounds &  Agricenter,,,,4789886522,,,,,,32.436864,-83.746526,"401 Golden Isles Pkwy, Perry, GA 31069, USA",Perry,,31069,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,382,IRMA,236,Germain Arena,,,,2399487825,,,,,,26.440479,-81.7810356,"11000 Everblades Parkway, Estero, FL 33928",Estero,,33928,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,383,IRMA,321,Gibbs High School,,,,7278935452,,,,,,27.7605371,-82.6797795,850 34 St. S.,Saint Petersburg,,33711,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,384,IRMA,107,Gifford Middle School,,,,7725643550,,,,,,27.6759764,-80.4157145,4530 28th Ct,Vero Beach,,32967,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,385,IRMA,56,Gilbert W McNeal Elementary School,,,,9417518165,,,,,,27.4273323,-82.3960924,6325 Lorraine Rd,Bradenton,,34202,,,,,,,shelters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
